state,route,link,busname,bustype,departing_time,duration,reaching_time,price,star_rating,seats_available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35120,INDRA(A.C. Seater),22:45,06h 20m,05:05,567,4.1,37 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3952,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,06h 30m,05:15,488,4.2,33 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3542,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,07h 00m,05:50,480,3.8,32 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3508,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 15m,05:15,412,3.4,33 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 23703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05h 00m,04:00,436,3.9,33 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3826,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,06h 30m,05:40,469,2.8,33 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,06h 55m,06:05,480,2.3,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3502,VENNELA (A.C. SLEEPER),23:10,06h 25m,05:35,795,3.8,25 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9935,STAR LINER(NON-AC SLEEPER 2+1),23:10,06h 15m,05:25,622,4.3,27 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3568,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:15,05h 20m,04:35,683,4.0,49 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3279,VENNELA (A.C. SLEEPER),23:25,05h 45m,05:10,795,4.0,26 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3514,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 50m,06:20,480,3.6,33 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3510,STAR LINER(NON-AC SLEEPER 2+1),23:30,05h 55m,05:25,576,3.5,27 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4037,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:35,06h 35m,06:10,480,3.9,33 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3658,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,05h 20m,05:05,683,3.9,44 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35270,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:55,05h 10m,05:05,720,4.1,43 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3887,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:55,05h 45m,05:40,633,3.4,41 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1500,RAJDHANI (A.C. Semi Sleeper),00:01,05h 59m,06:00,480,2.6,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40077,Super Luxury (Non AC Seater 2+2 Push Back),00:35,06h 15m,06:50,440,4.4,30 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40031,Super Luxury (Non AC Seater 2+2 Push Back),00:40,05h 30m,06:10,396,3.9,29 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40062,Super Luxury (Non AC Seater 2+2 Push Back),00:50,06h 40m,07:30,396,3.8,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1631,Super Luxury (Non AC Seater 2+2 Push Back),00:55,05h 45m,06:40,396,2.4,29 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9943,Super Luxury (Non AC Seater 2+2 Push Back),01:30,06h 40m,08:10,396,4.2,30 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1625,RAJDHANI (A.C. Semi Sleeper),01:45,10h 05m,11:50,480,2.9,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1353,RAJDHANI (A.C. Semi Sleeper),02:20,06h 20m,08:40,480,2.9,34 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1463,RAJDHANI (A.C. Semi Sleeper),02:20,05h 00m,07:20,533,3.4,33 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 12862,eGARUDA,02:25,06h 05m,08:30,533,3.6,33 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40010,Super Luxury (Non AC Seater 2+2 Push Back),02:40,07h 30m,10:10,396,3.3,27 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40462,Super Luxury (Non AC Seater 2+2 Push Back),02:40,07h 10m,09:50,396,3.9,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40262,Super Luxury (Non AC Seater 2+2 Push Back),02:50,06h 40m,09:30,396,4.4,30 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40210,Super Luxury (Non AC Seater 2+2 Push Back),03:00,07h 30m,10:30,396,3.6,28 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 12062,eGARUDA,03:00,07h 00m,10:00,533,3.8,32 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40231,Super Luxury (Non AC Seater 2+2 Push Back),03:20,05h 30m,08:50,396,4.1,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1425,RAJDHANI (A.C. Semi Sleeper),03:30,07h 00m,10:30,480,2.9,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 30062,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),03:40,06h 10m,09:50,533,4.3,38 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40410,Super Luxury (Non AC Seater 2+2 Push Back),04:00,07h 30m,11:30,396,3.2,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 13662,eGARUDA,04:00,07h 00m,11:00,533,3.4,29 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40662,Super Luxury (Non AC Seater 2+2 Push Back),04:00,07h 10m,11:10,396,2.8,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 30262,RAJDHANI (A.C. Semi Sleeper),04:05,06h 55m,11:00,480,2.1,34 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1421,RAJDHANI (A.C. Semi Sleeper),04:10,05h 00m,09:10,533,2.1,33 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1467,RAJADHANI AC (CONVERTED METRO LUXURY),04:30,05h 00m,09:30,480,3.7,34 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1431,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),04:45,06h 45m,11:30,533,2.6,41 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 30462,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),05:05,06h 45m,11:50,533,4.2,41 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1524,RAJADHANI AC (CONVERTED METRO LUXURY),05:10,05h 00m,10:10,480,1.9,34 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40431,Super Luxury (Non AC Seater 2+2 Push Back),05:20,05h 30m,10:50,396,3.9,27 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1401,RAJDHANI (A.C. Semi Sleeper),05:25,06h 45m,12:10,480,2.1,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40862,Super Luxury (Non AC Seater 2+2 Push Back),05:40,07h 10m,12:50,396,1.8,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40610,Super Luxury (Non AC Seater 2+2 Push Back),05:45,06h 45m,12:30,396,2.3,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40810,Super Luxury (Non AC Seater 2+2 Push Back),06:00,07h 30m,13:30,396,3.4,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1504,RAJDHANI (A.C. Semi Sleeper),06:10,06h 20m,12:30,480,1.8,34 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40030,Super Luxury (Non AC Seater 2+2 Push Back),06:20,05h 30m,11:50,396,4.2,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40631,Super Luxury (Non AC Seater 2+2 Push Back),06:40,05h 30m,12:10,396,3.1,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 30662,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),06:40,06h 10m,12:50,533,3.4,41 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41062,Super Luxury (Non AC Seater 2+2 Push Back),06:40,07h 10m,13:50,396,3.8,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 4077,RAJADHANI AC (CONVERTED METRO LUXURY),06:45,06h 45m,13:30,480,2.4,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 4079,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),07:25,06h 45m,14:10,533,2.1,41 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41262,Super Luxury (Non AC Seater 2+2 Push Back),07:40,07h 10m,14:50,396,3.5,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40831,Super Luxury (Non AC Seater 2+2 Push Back),07:40,05h 30m,13:10,396,2.8,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 30010,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),07:45,06h 05m,13:50,533,3.6,41 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1447,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),07:45,06h 45m,14:30,533,2.7,41 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41010,Super Luxury (Non AC Seater 2+2 Push Back),07:45,06h 45m,14:30,396,3.6,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41210,Super Luxury (Non AC Seater 2+2 Push Back),08:00,07h 30m,15:30,396,3.5,28 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 30862,RAJDHANI (A.C. Semi Sleeper),08:25,06h 25m,14:50,480,2.7,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41031,Super Luxury (Non AC Seater 2+2 Push Back),08:40,05h 30m,14:10,396,3.8,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 14462,eGARUDA,08:40,06h 20m,15:00,533,3.1,32 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41462,Super Luxury (Non AC Seater 2+2 Push Back),08:40,07h 10m,15:50,396,2.3,28 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 4771,RAJADHANI AC (CONVERTED METRO LUXURY),09:25,06h 05m,15:30,480,3.1,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41662,Super Luxury (Non AC Seater 2+2 Push Back),09:35,06h 55m,16:30,396,3.9,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41231,Super Luxury (Non AC Seater 2+2 Push Back),09:40,05h 30m,15:10,396,3.2,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 2961,RAJDHANI (A.C. Semi Sleeper),09:45,06h 45m,16:30,480,2.9,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9882,Lahari Non A/C Sleeper Cum Seater,09:45,07h 25m,17:10,442,1.6,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 30410,Lahari A/C sleeper,09:50,07h 00m,16:50,729,3.2,30 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 14662,eGARUDA,09:55,06h 05m,16:00,533,1.8,33 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 7662,Super Luxury (Non AC Seater 2+2 Push Back),10:10,06h 40m,16:50,396,3.7,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 16262,eGARUDA,10:40,06h 20m,17:00,533,2.6,33 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41862,Super Luxury (Non AC Seater 2+2 Push Back),10:40,07h 10m,17:50,396,3.9,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41431,Super Luxury (Non AC Seater 2+2 Push Back),10:40,05h 30m,16:10,396,4.1,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9884,Super Luxury (Non AC Seater 2+2 Push Back),11:00,07h 10m,18:10,396,3.7,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 40277,Super Luxury (Non AC Seater 2+2 Push Back),11:00,06h 30m,17:30,396,2.1,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1739,RAJDHANI (A.C. Semi Sleeper),11:10,05h 00m,16:10,533,2.7,34 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 31062,RAJDHANI (A.C. Semi Sleeper),11:30,06h 20m,17:50,480,2.7,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1593,RAJDHANI (A.C. Semi Sleeper),11:30,06h 25m,17:55,533,2.5,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1916,Super Luxury (Non AC Seater 2+2 Push Back),11:30,07h 25m,18:55,396,2.6,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1423,RAJADHANI AC (CONVERTED METRO LUXURY),11:40,06h 50m,18:30,480,2.8,37 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9886,RAJDHANI (A.C. Semi Sleeper),11:40,07h 30m,19:10,533,3.4,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1615,Super Luxury (Non AC Seater 2+2 Push Back),12:00,07h 30m,19:30,396,4.3,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 31262,RAJDHANI (A.C. Semi Sleeper),12:05,06h 45m,18:50,480,1.7,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1585,RAJDHANI (A.C. Semi Sleeper),12:30,05h 00m,17:30,480,2.8,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41631,Super Luxury (Non AC Seater 2+2 Push Back),13:00,05h 30m,18:30,396,2.9,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41410,Super Luxury (Non AC Seater 2+2 Push Back),13:00,07h 30m,20:30,440,2.4,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1449,RAJDHANI (A.C. Semi Sleeper),13:10,05h 00m,18:10,533,1.4,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 42062,Super Luxury (Non AC Seater 2+2 Push Back),13:30,06h 40m,20:10,396,3.8,33 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 5965,RAJDHANI (A.C. Semi Sleeper),13:30,07h 00m,20:30,533,2.4,3 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 42262,Super Luxury (Non AC Seater 2+2 Push Back),13:40,07h 10m,20:50,396,1.6,30 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 30610,RAJDHANI (A.C. Semi Sleeper),13:45,06h 05m,19:50,533,2.1,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 30810,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),13:50,07h 00m,20:50,533,2.7,36 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 7741,Super Luxury (Non AC Seater 2+2 Push Back),14:05,07h 05m,21:10,396,3.1,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1469,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:40,06h 30m,21:10,396,2.8,43 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 42462,Super Luxury (Non AC Seater 2+2 Push Back),14:50,07h 00m,21:50,396,2.0,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 7761,Super Luxury (Non AC Seater 2+2 Push Back),14:50,07h 20m,22:10,396,3.2,33 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41610,Super Luxury (Non AC Seater 2+2 Push Back),15:10,06h 20m,21:30,440,2.6,30 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 42662,Super Luxury (Non AC Seater 2+2 Push Back),15:20,07h 10m,22:30,396,3.5,29 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41810,Super Luxury (Non AC Seater 2+2 Push Back),15:20,07h 30m,22:50,396,3.4,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 2042,LAHARI A/C SLEEPER CUM SEATER,15:25,06h 45m,22:10,395,2.0,37 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1502,RAJADHANI AC (CONVERTED METRO LUXURY),15:45,06h 45m,22:30,483,2.1,32 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1343,RAJADHANI AC (CONVERTED METRO LUXURY),15:45,06h 05m,21:50,480,2.5,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 42862,Super Luxury (Non AC Seater 2+2 Push Back),16:20,07h 10m,23:30,396,2.0,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1589,RAJDHANI (A.C. Semi Sleeper),16:40,06h 10m,22:50,480,1.6,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 8002,Super Luxury (Non AC Seater 2+2 Push Back),16:45,08h 15m,01:00,377,3.1,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 43062,Super Luxury (Non AC Seater 2+2 Push Back),17:00,07h 10m,00:10,396,1.9,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 42010,Super Luxury (Non AC Seater 2+2 Push Back),17:05,06h 45m,23:50,396,2.2,31 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 9698,Lahari A/C sleeper,17:05,06h 45m,23:50,1285,3.1,29 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1373,RAJDHANI (A.C. Semi Sleeper),17:30,06h 40m,00:10,533,2.0,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 1143,RAJADHANI AC (CONVERTED METRO LUXURY),17:30,07h 00m,00:30,480,2.5,35 Seats available
Andhra Pradesh,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,TGSRTC - 41831,Super Luxury (Non AC Seater 2+2 Push Back),17:40,05h 30m,23:10,396,1.6,31 Seats available
